Level,Expression,Value,Location,Refresh
 1,[273],0.788924217,0x20011914,Off
 1,[274],0.788905203,0x20011918,Off
 1,[275],0.776880324,0x2001191C,Off
 1,[276],0.788592637,0x20011920,Off
 1,[277],0.792984366,0x20011924,Off
 1,[278],0.785910785,0x20011928,Off
 1,[279],0.784408391,0x2001192C,Off
 1,[280],0.789543986,0x20011930,Off
 1,[281],0.789943695,0x20011934,Off
 1,[282],0.786468685,0x20011938,Off
 1,[283],0.783908963,0x2001193C,Off
 1,[284],0.791338146,0x20011940,Off
 1,[285],0.782650888,0x20011944,Off
 1,[286],0.78566438,0x20011948,Off
 1,[287],0.786404371,0x2001194C,Off
 1,[288],0.781887531,0x20011950,Off
 1,[289],0.783895314,0x20011954,Off
 1,[290],0.787023187,0x20011958,Off
 1,[291],0.784703314,0x2001195C,Off
 1,[292],0.791491866,0x20011960,Off
 1,[293],0.791932762,0x20011964,Off
 1,[294],0.786455929,0x20011968,Off
 1,[295],0.790217996,0x2001196C,Off
 1,[296],0.791676223,0x20011970,Off
 1,[297],0.788278341,0x20011974,Off
 1,[298],0.79236871,0x20011978,Off
 1,[299],0.77912569,0x2001197C,Off
 1,[300],0.788240552,0x20011980,Off
 1,[301],0.789297998,0x20011984,Off
 1,[302],0.786962688,0x20011988,Off
 1,[303],0.789766848,0x2001198C,Off
 1,[304],0.783951819,0x20011990,Off
 1,[305],0.781129062,0x20011994,Off
 1,[306],0.781920314,0x20011998,Off
 1,[307],0.792921722,0x2001199C,Off
 1,[308],0.794155478,0x200119A0,Off
 1,[309],0.783090353,0x200119A4,Off
 1,[310],0.787585616,0x200119A8,Off
 1,[311],0.781813979,0x200119AC,Off
 1,[312],0.789065361,0x200119B0,Off
 1,[313],0.783513308,0x200119B4,Off
 1,[314],0.790930212,0x200119B8,Off
 1,[315],0.781615376,0x200119BC,Off
 1,[316],0.796181083,0x200119C0,Off
 1,[317],0.78962791,0x200119C4,Off
 1,[318],0.788847744,0x200119C8,Off
 1,[319],0.780524611,0x200119CC,Off
 1,[320],0.785337687,0x200119D0,Off
 1,[321],0.786951244,0x200119D4,Off
 1,[322],0.781930566,0x200119D8,Off
 1,[323],0.785944283,0x200119DC,Off
 1,[324],0.792286813,0x200119E0,Off
 1,[325],0.781567514,0x200119E4,Off
 1,[326],0.787270427,0x200119E8,Off
 1,[327],0.78180635,0x200119EC,Off
 1,[328],0.786827326,0x200119F0,Off
 1,[329],0.790250182,0x200119F4,Off
 1,[330],0.79082644,0x200119F8,Off
 1,[331],0.783605039,0x200119FC,Off
 1,[332],0.785366118,0x20011A00,Off
 1,[333],0.790538609,0x20011A04,Off
 1,[334],0.790365398,0x20011A08,Off
 1,[335],0.778289199,0x20011A0C,Off
 1,[336],0.793879032,0x20011A10,Off
 1,[337],0.789600253,0x20011A14,Off
 1,[338],0.790364623,0x20011A18,Off
 1,[339],0.792339504,0x20011A1C,Off
 1,[340],0.791270316,0x20011A20,Off
 1,[341],0.782853782,0x20011A24,Off
 1,[342],0.780619383,0x20011A28,Off
 1,[343],0.789069951,0x20011A2C,Off
 1,[344],0.789081633,0x20011A30,Off
 1,[345],0.782746971,0x20011A34,Off
 1,[346],0.781812668,0x20011A38,Off
 1,[347],0.790316343,0x20011A3C,Off
 1,[348],0.788227081,0x20011A40,Off
 1,[349],0.776104629,0x20011A44,Off
 1,[350],0.794624269,0x20011A48,Off
 1,[351],0.788635373,0x20011A4C,Off
 1,[352],0.791717589,0x20011A50,Off
 1,[353],0.78433454,0x20011A54,Off
 1,[354],0.782026649,0x20011A58,Off
 1,[355],0.786807537,0x20011A5C,Off
 1,[356],0.788777113,0x20011A60,Off
 1,[357],0.780820966,0x20011A64,Off
 1,[358],0.785179198,0x20011A68,Off
 1,[359],0.786216617,0x20011A6C,Off
 1,[360],0.782298923,0x20011A70,Off
 1,[361],0.775801778,0x20011A74,Off
 1,[362],0.785882771,0x20011A78,Off
 1,[363],0.791572928,0x20011A7C,Off
 1,[364],0.776379108,0x20011A80,Off
 1,[365],0.78667748,0x20011A84,Off
 1,[366],0.79066354,0x20011A88,Off
 1,[367],0.785801888,0x20011A8C,Off
 1,[368],0.784848094,0x20011A90,Off
 1,[369],0.783150375,0x20011A94,Off
 1,[370],0.778685927,0x20011A98,Off
 1,[371],0.781948745,0x20011A9C,Off
 1,[372],0.782269299,0x20011AA0,Off
 1,[373],0.786348462,0x20011AA4,Off
 1,[374],0.785361648,0x20011AA8,Off
 1,[375],0.786322594,0x20011AAC,Off
 1,[376],0.791026413,0x20011AB0,Off
 1,[377],0.786530912,0x20011AB4,Off
 1,[378],0.791769266,0x20011AB8,Off
 1,[379],0.789225042,0x20011ABC,Off
 1,[380],0.791664302,0x20011AC0,Off
 1,[381],0.785821915,0x20011AC4,Off
 1,[382],0.7923823,0x20011AC8,Off
 1,[383],0.782933593,0x20011ACC,Off
 1,[384],0.792341173,0x20011AD0,Off
 1,[385],0.785304666,0x20011AD4,Off
 1,[386],0.782856464,0x20011AD8,Off
 1,[387],0.79127878,0x20011ADC,Off
 1,[388],0.787069082,0x20011AE0,Off
 1,[389],0.788146734,0x20011AE4,Off
 1,[390],0.779975474,0x20011AE8,Off
 1,[391],0.788815856,0x20011AEC,Off
 1,[392],0.777877688,0x20011AF0,Off
 1,[393],0.786210597,0x20011AF4,Off
 1,[394],0.787981749,0x20011AF8,Off
 1,[395],0.783896983,0x20011AFC,Off
 1,[396],0.781900167,0x20011B00,Off
 1,[397],0.787837565,0x20011B04,Off
 1,[398],0.780605316,0x20011B08,Off
 1,[399],0.787466288,0x20011B0C,Off
 1,[400],0.781212389,0x20011B10,Off
 1,[401],0.79109323,0x20011B14,Off
 1,[402],0.781144738,0x20011B18,Off
 1,[403],0.793042183,0x20011B1C,Off
 1,[404],0.781747937,0x20011B20,Off
 1,[405],0.782813728,0x20011B24,Off
 1,[406],0.782322109,0x20011B28,Off
 1,[407],0.785443544,0x20011B2C,Off
 1,[408],0.779030025,0x20011B30,Off
 1,[409],0.788268149,0x20011B34,Off
 1,[410],0.789491475,0x20011B38,Off
 1,[411],0.790529549,0x20011B3C,Off
 1,[412],0.792944372,0x20011B40,Off
 1,[413],0.794303656,0x20011B44,Off
 1,[414],0.791780651,0x20011B48,Off
 1,[415],0.791783869,0x20011B4C,Off
 1,[416],0.785380542,0x20011B50,Off
 1,[417],0.785160542,0x20011B54,Off
 1,[418],0.771699071,0x20011B58,Off
 1,[419],0.786501706,0x20011B5C,Off
 1,[420],0.789033592,0x20011B60,Off
 1,[421],0.788137436,0x20011B64,Off
 1,[422],0.782294989,0x20011B68,Off
 1,[423],0.790690303,0x20011B6C,Off
 1,[424],0.792523742,0x20011B70,Off
 1,[425],0.786054313,0x20011B74,Off
 1,[426],0.787063539,0x20011B78,Off
 1,[427],0.78446281,0x20011B7C,Off
 1,[428],0.782402217,0x20011B80,Off
 1,[429],0.786886036,0x20011B84,Off
 1,[430],0.775493801,0x20011B88,Off
 1,[431],0.788905859,0x20011B8C,Off
 1,[432],0.781744719,0x20011B90,Off
 1,[433],0.773835719,0x20011B94,Off
 1,[434],0.788963079,0x20011B98,Off
 1,[435],0.778853476,0x20011B9C,Off
 1,[436],0.782166898,0x20011BA0,Off
 1,[437],0.782901824,0x20011BA4,Off
 1,[438],0.783683002,0x20011BA8,Off
 1,[439],0.790072262,0x20011BAC,Off
 1,[440],0.771259606,0x20011BB0,Off
 1,[441],0.786505878,0x20011BB4,Off
 1,[442],0.792075753,0x20011BB8,Off
 1,[443],0.777136087,0x20011BBC,Off
 1,[444],0.777456343,0x20011BC0,Off
 1,[445],0.764679432,0x20011BC4,Off
 1,[446],0.792237639,0x20011BC8,Off
 1,[447],0.781878173,0x20011BCC,Off
 1,[448],0.784734905,0x20011BD0,Off
 1,[449],0.790490746,0x20011BD4,Off
 1,[450],0.781431794,0x20011BD8,Off
 1,[451],0.785562754,0x20011BDC,Off
 1,[452],0.787824154,0x20011BE0,Off
 1,[453],0.7796911,0x20011BE4,Off
 1,[454],0.77828449,0x20011BE8,Off
 1,[455],0.785230935,0x20011BEC,Off
 1,[456],0.780390143,0x20011BF0,Off
 1,[457],0.785492063,0x20011BF4,Off
 1,[458],0.781509101,0x20011BF8,Off
 1,[459],0.784728467,0x20011BFC,Off
 1,[460],0.787775397,0x20011C00,Off
 1,[461],0.784308434,0x20011C04,Off
 1,[462],0.789602339,0x20011C08,Off
 1,[463],0.790110707,0x20011C0C,Off
 1,[464],0.787323475,0x20011C10,Off
 1,[465],0.77580595,0x20011C14,Off
 1,[466],0.776191771,0x20011C18,Off
 1,[467],0.7854743,0x20011C1C,Off
 1,[468],0.779312968,0x20011C20,Off
 1,[469],0.789469063,0x20011C24,Off
 1,[470],0.779444575,0x20011C28,Off
 1,[471],0.787594736,0x20011C2C,Off
 1,[472],0.78521198,0x20011C30,Off
 1,[473],0.789040029,0x20011C34,Off
 1,[474],0.781315327,0x20011C38,Off
 1,[475],0.791370571,0x20011C3C,Off
 1,[476],0.792305946,0x20011C40,Off
 1,[477],0.776173532,0x20011C44,Off
 1,[478],0.789476454,0x20011C48,Off
 1,[479],0.794035196,0x20011C4C,Off
 1,[480],0.772044778,0x20011C50,Off
 1,[481],0.785706937,0x20011C54,Off
 1,[482],0.790233672,0x20011C58,Off
 1,[483],0.786950648,0x20011C5C,Off
 1,[484],0.789115429,0x20011C60,Off
 1,[485],0.774676561,0x20011C64,Off
 1,[486],0.768688142,0x20011C68,Off
 1,[487],0.777333617,0x20011C6C,Off
 1,[488],0.792776406,0x20011C70,Off
 1,[489],0.79077369,0x20011C74,Off
 1,[490],0.776336789,0x20011C78,Off
 1,[491],0.784989893,0x20011C7C,Off
 1,[492],0.7911883,0x20011C80,Off
 1,[493],0.787359416,0x20011C84,Off
 1,[494],0.787230432,0x20011C88,Off
 1,[495],0.785074532,0x20011C8C,Off
 1,[496],0.785035431,0x20011C90,Off
 1,[497],0.787415743,0x20011C94,Off
 1,[498],0.78416872,0x20011C98,Off
 1,[499],0.77711308,0x20011C9C,Off
 1,[500],0.784671247,0x20011CA0,Off
 1,[501],0.773795903,0x20011CA4,Off
 1,[502],0.782871962,0x20011CA8,Off
 1,[503],0.787138283,0x20011CAC,Off
 1,[504],0.781870544,0x20011CB0,Off
 1,[505],0.778829277,0x20011CB4,Off
 1,[506],0.783145547,0x20011CB8,Off
 1,[507],0.788380921,0x20011CBC,Off
 1,[508],0.787827671,0x20011CC0,Off
 1,[509],0.849261045,0x20011CC4,Off
 1,[510],0.796857297,0x20011CC8,Off
 1,[511],0.784531057,0x20011CCC,Off
 1,[512],0.782905936,0x20011CD0,Off
 1,[513],0.793970048,0x20011CD4,Off
 1,[514],0.77695936,0x20011CD8,Off
 1,[515],0.784968078,0x20011CDC,Off
 1,[516],0.783633769,0x20011CE0,Off
 1,[517],0.788214207,0x20011CE4,Off
