Level,Expression,Value,Location,Refresh
 1,[261],0.45604682,0x2000BBF4,Off
 1,[262],0.450406075,0x2000BBF8,Off
 1,[263],0.445570707,0x2000BBFC,Off
 1,[264],0.443153143,0x2000BC00,Off
 1,[265],0.465717077,0x2000BC04,Off
 1,[266],0.45604682,0x2000BC08,Off
 1,[267],0.452017546,0x2000BC0C,Off
 1,[268],0.451211691,0x2000BC10,Off
 1,[269],0.470552444,0x2000BC14,Off
 1,[270],0.463299751,0x2000BC18,Off
 1,[271],0.463299751,0x2000BC1C,Off
 1,[272],0.476193428,0x2000BC20,Off
 1,[273],0.477805138,0x2000BC24,Off
 1,[274],0.469746351,0x2000BC28,Off
 1,[275],0.46813488,0x2000BC2C,Off
 1,[276],0.48828125,0x2000BC30,Off
 1,[277],0.481834412,0x2000BC34,Off
 1,[278],0.479416847,0x2000BC38,Off
 1,[279],0.472164154,0x2000BC3C,Off
 1,[280],0.48828125,0x2000BC40,Off
 1,[281],0.487475634,0x2000BC44,Off
 1,[282],0.481028557,0x2000BC48,Off
 1,[283],0.472970009,0x2000BC4C,Off
 1,[284],0.493116379,0x2000BC50,Off
 1,[285],0.489087105,0x2000BC54,Off
 1,[286],0.480222702,0x2000BC58,Off
 1,[287],0.479416847,0x2000BC5C,Off
 1,[288],0.497145653,0x2000BC60,Off
 1,[289],0.486669779,0x2000BC64,Off
 1,[290],0.481028557,0x2000BC68,Off
 1,[291],0.479416847,0x2000BC6C,Off
 1,[292],0.494728327,0x2000BC70,Off
 1,[293],0.489087105,0x2000BC74,Off
 1,[294],0.484251976,0x2000BC78,Off
 1,[295],0.478610992,0x2000BC7C,Off
 1,[296],0.494728327,0x2000BC80,Off
 1,[297],0.485863686,0x2000BC84,Off
 1,[298],0.481834412,0x2000BC88,Off
 1,[299],0.475387573,0x2000BC8C,Off
 1,[300],0.493116379,0x2000BC90,Off
 1,[301],0.485863686,0x2000BC94,Off
 1,[302],0.480222702,0x2000BC98,Off
 1,[303],0.468940735,0x2000BC9C,Off
 1,[304],0.487475634,0x2000BCA0,Off
 1,[305],0.482640505,0x2000BCA4,Off
 1,[306],0.474581718,0x2000BCA8,Off
 1,[307],0.472970009,0x2000BCAC,Off
 1,[308],0.483446121,0x2000BCB0,Off
 1,[309],0.478610992,0x2000BCB4,Off
 1,[310],0.473775864,0x2000BCB8,Off
 1,[311],0.471358299,0x2000BCBC,Off
 1,[312],0.476999283,0x2000BCC0,Off
 1,[313],0.472164154,0x2000BCC4,Off
 1,[314],0.467329025,0x2000BCC8,Off
 1,[315],0.474581718,0x2000BCCC,Off
 1,[316],0.474581718,0x2000BCD0,Off
 1,[317],0.465717077,0x2000BCD4,Off
 1,[318],0.456852674,0x2000BCD8,Off
 1,[319],0.469746351,0x2000BCDC,Off
 1,[320],0.465717077,0x2000BCE0,Off
 1,[321],0.457658529,0x2000BCE4,Off
 1,[322],0.451211691,0x2000BCE8,Off
 1,[323],0.463299751,0x2000BCEC,Off
 1,[324],0.454435349,0x2000BCF0,Off
 1,[325],0.449599981,0x2000BCF4,Off
 1,[326],0.442347288,0x2000BCF8,Off
 1,[327],0.451211691,0x2000BCFC,Off
 1,[328],0.444764853,0x2000BD00,Off
 1,[329],0.440735579,0x2000BD04,Off
 1,[330],0.431871176,0x2000BD08,Off
 1,[331],0.442347288,0x2000BD0C,Off
 1,[332],0.433482647,0x2000BD10,Off
 1,[333],0.427036047,0x2000BD14,Off
 1,[334],0.422200918,0x2000BD18,Off
 1,[335],0.428647518,0x2000BD1C,Off
 1,[336],0.421394825,0x2000BD20,Off
 1,[337],0.416559696,0x2000BD24,Off
 1,[338],0.413336277,0x2000BD28,Off
 1,[339],0.414142132,0x2000BD2C,Off
 1,[340],0.408501148,0x2000BD30,Off
 1,[341],0.405277491,0x2000BD34,Off
 1,[342],0.395607233,0x2000BD38,Off
 1,[343],0.401248217,0x2000BD3C,Off
 1,[344],0.395607233,0x2000BD40,Off
 1,[345],0.390772343,0x2000BD44,Off
 1,[346],0.384325266,0x2000BD48,Off
 1,[347],0.38835454,0x2000BD4C,Off
 1,[348],0.378684282,0x2000BD50,Off
 1,[349],0.376266718,0x2000BD54,Off
 1,[350],0.371431589,0x2000BD58,Off
 1,[351],0.36981988,0x2000BD5C,Off
 1,[352],0.368207932,0x2000BD60,Off
 1,[353],0.362567186,0x2000BD64,Off
 1,[354],0.357732058,0x2000BD68,Off
 1,[355],0.3545084,0x2000BD6C,Off
 1,[356],0.349673271,0x2000BD70,Off
 1,[357],0.344837904,0x2000BD74,Off
 1,[358],0.343226433,0x2000BD78,Off
 1,[359],0.335973501,0x2000BD7C,Off
 1,[360],0.332750082,0x2000BD80,Off
 1,[361],0.326303482,0x2000BD84,Off
 1,[362],0.323079824,0x2000BD88,Off
 1,[363],0.319856405,0x2000BD8C,Off
 1,[364],0.315021276,0x2000BD90,Off
 1,[365],0.307768583,0x2000BD94,Off
 1,[366],0.306962729,0x2000BD98,Off
 1,[367],0.303739071,0x2000BD9C,Off
 1,[368],0.294874668,0x2000BDA0,Off
 1,[369],0.289233923,0x2000BDA4,Off
 1,[370],0.286010265,0x2000BDA8,Off
 1,[371],0.279563427,0x2000BDAC,Off
 1,[372],0.277145863,0x2000BDB0,Off
 1,[373],0.269893169,0x2000BDB4,Off
