Level,Expression,Value,Location,Refresh
 1,[509],1.05595171,0x20005CEC,5 Hz
 1,[510],0.748947203,0x20005CF0,5 Hz
 1,[511],0.754897177,0x20005CF4,5 Hz
 1,[512],0.749861777,0x20005CF8,5 Hz
 1,[513],0.75258261,0x20005CFC,5 Hz
 1,[514],0.758786023,0x20005D00,5 Hz
 1,[515],0.752082527,0x20005D04,5 Hz
 1,[516],0.753130496,0x20005D08,5 Hz
 1,[517],0.755073309,0x20005D0C,5 Hz
 1,[518],0.755989075,0x20005D10,5 Hz
 1,[519],0.757387817,0x20005D14,5 Hz
 1,[520],0.750368774,0x20005D18,5 Hz
 1,[521],0.752224147,0x20005D1C,5 Hz
 1,[522],0.753386021,0x20005D20,5 Hz
 1,[523],0.755136311,0x20005D24,5 Hz
 1,[524],0.75679642,0x20005D28,5 Hz
 1,[525],0.748826683,0x20005D2C,5 Hz
 1,[526],0.751113653,0x20005D30,5 Hz
 1,[527],0.758179247,0x20005D34,5 Hz
 1,[528],0.756338537,0x20005D38,5 Hz
 1,[529],0.749046803,0x20005D3C,5 Hz
 1,[530],0.752525628,0x20005D40,5 Hz
 1,[531],0.751157939,0x20005D44,5 Hz
 1,[532],0.755576611,0x20005D48,5 Hz
 1,[533],0.7517851,0x20005D4C,5 Hz
 1,[534],0.753825009,0x20005D50,5 Hz
 1,[535],0.750877678,0x20005D54,5 Hz
 1,[536],0.750107765,0x20005D58,5 Hz
 1,[537],0.755905628,0x20005D5C,5 Hz
 1,[538],0.749808967,0x20005D60,5 Hz
 1,[539],0.755268395,0x20005D64,5 Hz
 1,[540],0.749443591,0x20005D68,5 Hz
 1,[541],0.751645863,0x20005D6C,5 Hz
 1,[542],0.750478983,0x20005D70,5 Hz
 1,[543],0.756254673,0x20005D74,5 Hz
 1,[544],0.76031518,0x20005D78,5 Hz
 1,[545],0.752423823,0x20005D7C,5 Hz
 1,[546],0.755948544,0x20005D80,5 Hz
 1,[547],0.749188483,0x20005D84,5 Hz
 1,[548],0.753154099,0x20005D88,5 Hz
 1,[549],0.755857646,0x20005D8C,5 Hz
 1,[550],0.754734695,0x20005D90,5 Hz
